8.05 	1.19 	0.97 
8.06 	1.15 	0.92 
8.07 	1.12 	0.85 
8.08 	1.10 	0.78 
8.09 	1.08 	0.70 
8.10 	1.07 	0.63 
8.11 	1.05 	0.56 
8.12 	1.03 	0.50 
8.13 	1.01 	0.44 
8.14 	1.00 	0.40 
8.15 	0.99 	0.37 
8.16 	0.93 	0.31 
8.17 	0.84 	0.23 
8.18 	0.76 	0.17 
8.19 	0.69 	0.24 
8.20 	0.62 	0.31 
